Region,Province.Code,Carbon Emissions,year,Province,Statistical_Division_Code,Latitude,Longitude
Bengbu,340000,NA,2000,Anhui,340300,32.92,117.38
Bengbu,340000,11.87159178,2010,Anhui,340300,32.92,117.38
Bengbu,340000,NA,1999,Anhui,340300,32.92,117.38
Bengbu,340000,12.66341127,2012,Anhui,340300,32.92,117.38
Bengbu,340000,13.18377141,2013,Anhui,340300,32.92,117.38
Bengbu,340000,11.89710134,2009,Anhui,340300,32.92,117.38
Bengbu,340000,6.806053943,2008,Anhui,340300,32.92,117.38
Bengbu,340000,NA,2002,Anhui,340300,32.92,117.38
Benxi,210000,NA,2006,Liaoning,210500,41.3,123.77
Benxi,210000,NA,2001,Liaoning,210500,41.3,123.77
Benxi,210000,82.4509545,2017,Liaoning,210500,41.3,123.77
Benxi,210000,NA,2003,Liaoning,210500,41.3,123.77
Benxi,210000,NA,2005,Liaoning,210500,41.3,123.77
Benxi,210000,77.85711906,2009,Liaoning,210500,41.3,123.77
Benxi,210000,82.56246071,2016,Liaoning,210500,41.3,123.77
Benxi,210000,NA,2002,Liaoning,210500,41.3,123.77
Benxi,210000,NA,1995,Liaoning,210500,41.3,123.77
Benxi,210000,82.43531235,2011,Liaoning,210500,41.3,123.77
Benxi,210000,NA,1999,Liaoning,210500,41.3,123.77
Benxi,210000,79.82960195,2015,Liaoning,210500,41.3,123.77
Benxi,210000,82.97089031,2014,Liaoning,210500,41.3,123.77
Benxi,210000,NA,2019,Liaoning,210500,41.3,123.77
Benxi,210000,NA,2007,Liaoning,210500,41.3,123.77
Benxi,210000,68.84318943,2008,Liaoning,210500,41.3,123.77
Benxi,210000,NA,2000,Liaoning,210500,41.3,123.77
Benxi,210000,84.11848019,2013,Liaoning,210500,41.3,123.77
Benxi,210000,NA,1997,Liaoning,210500,41.3,123.77
Benxi,210000,81.11841482,2010,Liaoning,210500,41.3,123.77
Benxi,210000,NA,2004,Liaoning,210500,41.3,123.77
Benxi,210000,NA,1998,Liaoning,210500,41.3,123.77
Benxi,210000,NA,2018,Liaoning,210500,41.3,123.77
Benxi,210000,81.2646014,2012,Liaoning,210500,41.3,123.77
Bijie,520000,NA,2004,Guizhou,520500,27.3,105.28
Bijie,520000,NA,2019,Guizhou,520500,27.3,105.28
Bijie,520000,NA,2018,Guizhou,520500,27.3,105.28
Bijie,520000,NA,2005,Guizhou,520500,27.3,105.28
Bijie,520000,NA,1995,Guizhou,520500,27.3,105.28
Bijie,520000,NA,1998,Guizhou,520500,27.3,105.28
Bijie,520000,15.36426371,2002,Guizhou,520500,27.3,105.28
Bijie,520000,11.35812899,2001,Guizhou,520500,27.3,105.28
Bijie,520000,NA,1997,Guizhou,520500,27.3,105.28
Bijie,520000,51.41597387,2016,Guizhou,520500,27.3,105.28
Bijie,520000,NA,2003,Guizhou,520500,27.3,105.28
Bijie,520000,31.01348991,2006,Guizhou,520500,27.3,105.28
Bijie,520000,35.72870173,2007,Guizhou,520500,27.3,105.28
Bijie,520000,30.94670872,2008,Guizhou,520500,27.3,105.28
Bijie,520000,NA,2017,Guizhou,520500,27.3,105.28
Bijie,520000,NA,2010,Guizhou,520500,27.3,105.28
Bijie,520000,NA,2011,Guizhou,520500,27.3,105.28
Bijie,520000,52.68408413,2015,Guizhou,520500,27.3,105.28
Bijie,520000,40.66021827,2009,Guizhou,520500,27.3,105.28
Bijie,520000,NA,2000,Guizhou,520500,27.3,105.28
Bijie,520000,51.18001287,2013,Guizhou,520500,27.3,105.28
Bijie,520000,NA,1999,Guizhou,520500,27.3,105.28
Bijie,520000,41.60440491,2014,Guizhou,520500,27.3,105.28
Bijie,520000,NA,2012,Guizhou,520500,27.3,105.28
Binzhou,370000,37.64957446,2008,Shandong,371600,37.38,117.97
Binzhou,370000,NA,2004,Shandong,371600,37.38,117.97
Binzhou,370000,NA,2003,Shandong,371600,37.38,117.97
Binzhou,370000,48.65378719,2010,Shandong,371600,37.38,117.97
Binzhou,370000,29.91382319,2009,Shandong,371600,37.38,117.97
Binzhou,370000,NA,2002,Shandong,371600,37.38,117.97
Binzhou,370000,NA,2005,Shandong,371600,37.38,117.97
Binzhou,370000,23.29429809,2006,Shandong,371600,37.38,117.97
Binzhou,370000,144.391674,2017,Shandong,371600,37.38,117.97
Binzhou,370000,185.5520091,2018,Shandong,371600,37.38,117.97
Binzhou,370000,39.95706884,2013,Shandong,371600,37.38,117.97
Binzhou,370000,169.3283954,2016,Shandong,371600,37.38,117.97
Binzhou,370000,NA,1995,Shandong,371600,37.38,117.97
Binzhou,370000,NA,1997,Shandong,371600,37.38,117.97
Binzhou,370000,26.74057673,2007,Shandong,371600,37.38,117.97
Binzhou,370000,138.488645,2019,Shandong,371600,37.38,117.97
Binzhou,370000,NA,2000,Shandong,371600,37.38,117.97
Binzhou,370000,NA,2001,Shandong,371600,37.38,117.97
Binzhou,370000,41.46627563,2012,Shandong,371600,37.38,117.97
Binzhou,370000,NA,1998,Shandong,371600,37.38,117.97
Binzhou,370000,48.90151447,2014,Shandong,371600,37.38,117.97
Binzhou,370000,37.172903,2015,Shandong,371600,37.38,117.97
Binzhou,370000,NA,1999,Shandong,371600,37.38,117.97
Binzhou,370000,41.30858416,2011,Shandong,371600,37.38,117.97
Bortala,650000,NA,2014,Xinjiang,652700,44.906,82.0667
Bortala,650000,3.788965036,2013,Xinjiang,652700,44.906,82.0667
Bortala,650000,6.513302796,2018,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2019,Xinjiang,652700,44.906,82.0667
Bortala,650000,3.310344016,2012,Xinjiang,652700,44.906,82.0667
Bortala,650000,2.666839303,2010,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,1997,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,1998,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2015,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2016,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2017,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2003,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2004,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2005,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2006,Xinjiang,652700,44.906,82.0667
Bortala,650000,2.249577267,2007,Xinjiang,652700,44.906,82.0667
Bortala,650000,2.132405792,2008,Xinjiang,652700,44.906,82.0667
Bortala,650000,2.799822843,2011,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,1995,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2001,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2002,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,1999,Xinjiang,652700,44.906,82.0667
Bortala,650000,NA,2000,Xinjiang,652700,44.906,82.0667
Bortala,650000,2.544821535,2009,Xinjiang,652700,44.906,82.0667
Bozhou,340000,NA,2004,Anhui,341600,33.85,115.78
Bozhou,340000,7.003746771,2016,Anhui,341600,33.85,115.78
Bozhou,340000,NA,2003,Anhui,341600,33.85,115.78
Bozhou,340000,NA,2002,Anhui,341600,33.85,115.78
Bozhou,340000,11.37772515,2017,Anhui,341600,33.85,115.78
Bozhou,340000,NA,1995,Anhui,341600,33.85,115.78
Bozhou,340000,7.489555977,2015,Anhui,341600,33.85,115.78
Bozhou,340000,1.987642153,2006,Anhui,341600,33.85,115.78
Bozhou,340000,4.983185332,2014,Anhui,341600,33.85,115.78
Bozhou,340000,NA,1997,Anhui,341600,33.85,115.78
Bozhou,340000,NA,2001,Anhui,341600,33.85,115.78
Bozhou,340000,4.953051943,2013,Anhui,341600,33.85,115.78
Bozhou,340000,5.865598944,2012,Anhui,341600,33.85,115.78
Bozhou,340000,5.624292771,2011,Anhui,341600,33.85,115.78
Bozhou,340000,NA,2005,Anhui,341600,33.85,115.78
Bozhou,340000,NA,1999,Anhui,341600,33.85,115.78
Bozhou,340000,2.976942762,2008,Anhui,341600,33.85,115.78
Bozhou,340000,3.594605469,2009,Anhui,341600,33.85,115.78
Bozhou,340000,11.81930242,2018,Anhui,341600,33.85,115.78
Bozhou,340000,NA,2000,Anhui,341600,33.85,115.78
Bozhou,340000,3.742721057,2010,Anhui,341600,33.85,115.78
Bozhou,340000,12.43386549,2019,Anhui,341600,33.85,115.78
Bozhou,340000,3.536884835,2007,Anhui,341600,33.85,115.78
Bozhou,340000,NA,1998,Anhui,341600,33.85,115.78
Cangzhou,130000,65.09547373,2012,Hebei,130900,38.3,116.83
Cangzhou,130000,52.50955529,2013,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,2019,Hebei,130900,38.3,116.83
Cangzhou,130000,51.1790503,2011,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,2018,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,1995,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,2017,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,2000,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,1998,Hebei,130900,38.3,116.83
Cangzhou,130000,51.6675712,2014,Hebei,130900,38.3,116.83
Cangzhou,130000,30.36552942,2007,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,1997,Hebei,130900,38.3,116.83
Cangzhou,130000,49.19326559,2010,Hebei,130900,38.3,116.83
Cangzhou,130000,54.1391062,2009,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,1999,Hebei,130900,38.3,116.83
Cangzhou,130000,54.6344402,2015,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,2002,Hebei,130900,38.3,116.83
Cangzhou,130000,63.04928926,2016,Hebei,130900,38.3,116.83
Cangzhou,130000,26.68374356,2006,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,2005,Hebei,130900,38.3,116.83
Cangzhou,130000,33.5087114,2008,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,2004,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,2001,Hebei,130900,38.3,116.83
Cangzhou,130000,NA,2003,Hebei,130900,38.3,116.83
Changchun,220000,NA,1998,Jilin,220100,43.9,125.32
Changchun,220000,57.24572309,2019,Jilin,220100,43.9,125.32
Changchun,220000,24.31133699,2002,Jilin,220100,43.9,125.32
Changchun,220000,NA,1995,Jilin,220100,43.9,125.32
Changchun,220000,24.9589178,2001,Jilin,220100,43.9,125.32
Changchun,220000,51.17757329,2009,Jilin,220100,43.9,125.32
Changchun,220000,46.86411531,2008,Jilin,220100,43.9,125.32
Changchun,220000,NA,1997,Jilin,220100,43.9,125.32
Changchun,220000,57.35126918,2010,Jilin,220100,43.9,125.32
Changchun,220000,62.03117454,2011,Jilin,220100,43.9,125.32
Changchun,220000,NA,2004,Jilin,220100,43.9,125.32
Changchun,220000,52.91217569,2018,Jilin,220100,43.9,125.32
Changchun,220000,NA,1999,Jilin,220100,43.9,125.32
Changchun,220000,37.88215147,2006,Jilin,220100,43.9,125.32
Changchun,220000,22.19175724,2000,Jilin,220100,43.9,125.32
Changchun,220000,34.51132051,2005,Jilin,220100,43.9,125.32
Changchun,220000,57.94696207,2015,Jilin,220100,43.9,125.32
Changchun,220000,24.75912935,2003,Jilin,220100,43.9,125.32
Changchun,220000,68.13593895,2013,Jilin,220100,43.9,125.32
Changchun,220000,43.30552785,2007,Jilin,220100,43.9,125.32
Changchun,220000,62.82275184,2014,Jilin,220100,43.9,125.32
Changchun,220000,68.31449119,2012,Jilin,220100,43.9,125.32
Changchun,220000,54.65473658,2016,Jilin,220100,43.9,125.32
Changchun,220000,55.21962622,2017,Jilin,220100,43.9,125.32
Changde,430000,NA,2003,Hunan,430700,29.05,111.68
Changde,430000,NA,2001,Hunan,430700,29.05,111.68
Changde,430000,NA,2002,Hunan,430700,29.05,111.68
Changde,430000,20.95621502,2016,Hunan,430700,29.05,111.68
Changde,430000,NA,2000,Hunan,430700,29.05,111.68
Changde,430000,22.35249488,2014,Hunan,430700,29.05,111.68
Changde,430000,NA,2004,Hunan,430700,29.05,111.68
Changde,430000,23.70761228,2015,Hunan,430700,29.05,111.68
Changde,430000,27.75624195,2013,Hunan,430700,29.05,111.68
Changde,430000,NA,1998,Hunan,430700,29.05,111.68
Changde,430000,NA,1999,Hunan,430700,29.05,111.68
Changde,430000,15.29436775,2005,Hunan,430700,29.05,111.68
Changde,430000,16.95502941,2006,Hunan,430700,29.05,111.68
Changde,430000,25.46247558,2019,Hunan,430700,29.05,111.68
Changde,430000,17.12906957,2008,Hunan,430700,29.05,111.68
Changde,430000,21.12349309,2010,Hunan,430700,29.05,111.68
Changde,430000,25.43028113,2012,Hunan,430700,29.05,111.68
Changde,430000,NA,1997,Hunan,430700,29.05,111.68
Changde,430000,17.88759586,2007,Hunan,430700,29.05,111.68
Changde,430000,23.78858037,2017,Hunan,430700,29.05,111.68
Changde,430000,23.94188619,2018,Hunan,430700,29.05,111.68
Changde,430000,23.0227842,2011,Hunan,430700,29.05,111.68
Changde,430000,20.48063888,2009,Hunan,430700,29.05,111.68
Changde,430000,NA,1995,Hunan,430700,29.05,111.68
Changji,650000,NA,1998,Xinjiang,652300,44.02,87.3
Changji,650000,NA,1999,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2004,Xinjiang,652300,44.02,87.3
Changji,650000,NA,1997,Xinjiang,652300,44.02,87.3
Changji,650000,41.44197421,2010,Xinjiang,652300,44.02,87.3
Changji,650000,50.71117114,2011,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2001,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2002,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2003,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2000,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2016,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2005,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2006,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2015,Xinjiang,652300,44.02,87.3
Changji,650000,NA,1995,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2009,Xinjiang,652300,44.02,87.3
Changji,650000,70.53570753,2013,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2014,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2007,Xinjiang,652300,44.02,87.3
Changji,650000,50.74732033,2012,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2017,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2018,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2008,Xinjiang,652300,44.02,87.3
Changji,650000,NA,2019,Xinjiang,652300,44.02,87.3
Changsha,430000,26.54217339,2012,Hunan,430100,28.240000000000002,113
Changsha,430000,28.97707832,2011,Hunan,430100,28.240000000000002,113
Changsha,430000,30.01242625,2015,Hunan,430100,28.240000000000002,113
Changsha,430000,NA,2000,Hunan,430100,28.240000000000002,113
Changsha,430000,28.71694483,2014,Hunan,430100,28.240000000000002,113
Changsha,430000,29.84107225,2010,Hunan,430100,28.240000000000002,113
Changsha,430000,NA,1997,Hunan,430100,28.240000000000002,113
Changsha,430000,29.50377177,2016,Hunan,430100,28.240000000000002,113
Changsha,430000,25.94895692,2009,Hunan,430100,28.240000000000002,113
Changsha,430000,28.65227192,2013,Hunan,430100,28.240000000000002,113
Changsha,430000,29.82657856,2018,Hunan,430100,28.240000000000002,113
Changsha,430000,NA,1998,Hunan,430100,28.240000000000002,113
Changsha,430000,NA,1999,Hunan,430100,28.240000000000002,113
Changsha,430000,31.53546361,2017,Hunan,430100,28.240000000000002,113
Changsha,430000,25.00954835,2007,Hunan,430100,28.240000000000002,113
Changsha,430000,9.580665248,2001,Hunan,430100,28.240000000000002,113
Changsha,430000,10.72206271,2002,Hunan,430100,28.240000000000002,113
Changsha,430000,25.20018181,2008,Hunan,430100,28.240000000000002,113
Changsha,430000,9.394489743,2003,Hunan,430100,28.240000000000002,113
Changsha,430000,NA,2004,Hunan,430100,28.240000000000002,113
Changsha,430000,32.45383721,2019,Hunan,430100,28.240000000000002,113
Changsha,430000,19.82807254,2005,Hunan,430100,28.240000000000002,113
Changsha,430000,NA,1995,Hunan,430100,28.240000000000002,113
Changsha,430000,23.11531129,2006,Hunan,430100,28.240000000000002,113
Changzhi,140000,NA,1999,Shanxi,140400,36.125,113.075
Changzhi,140000,NA,2002,Shanxi,140400,36.125,113.075
Changzhi,140000,39.88110857,2004,Shanxi,140400,36.125,113.075
Changzhi,140000,71.65375098,2018,Shanxi,140400,36.125,113.075
Changzhi,140000,NA,2001,Shanxi,140400,36.125,113.075
Changzhi,140000,55.58170189,2007,Shanxi,140400,36.125,113.075
Changzhi,140000,NA,1995,Shanxi,140400,36.125,113.075
Changzhi,140000,NA,2000,Shanxi,140400,36.125,113.075
Changzhi,140000,50.28064544,2010,Shanxi,140400,36.125,113.075
Changzhi,140000,63.88009034,2013,Shanxi,140400,36.125,113.075
Changzhi,140000,43.42363608,2005,Shanxi,140400,36.125,113.075
Changzhi,140000,NA,1997,Shanxi,140400,36.125,113.075
Changzhi,140000,NA,2003,Shanxi,140400,36.125,113.075
Changzhi,140000,64.56143002,2017,Shanxi,140400,36.125,113.075
Changzhi,140000,57.62423026,2011,Shanxi,140400,36.125,113.075
Changzhi,140000,47.6753402,2008,Shanxi,140400,36.125,113.075
Changzhi,140000,49.38208951,2009,Shanxi,140400,36.125,113.075
Changzhi,140000,NA,2006,Shanxi,140400,36.125,113.075
Changzhi,140000,57.00380418,2016,Shanxi,140400,36.125,113.075
Changzhi,140000,NA,1998,Shanxi,140400,36.125,113.075
Changzhi,140000,53.30723596,2014,Shanxi,140400,36.125,113.075
Changzhi,140000,71.24944599,2019,Shanxi,140400,36.125,113.075
Changzhi,140000,62.72014047,2015,Shanxi,140400,36.125,113.075
Changzhi,140000,56.51840955,2012,Shanxi,140400,36.125,113.075
Changzhou,320000,43.56643313,2008,Jiangsu,320400,31.78,119.95
Changzhou,320000,21.1551837,2002,Jiangsu,320400,31.78,119.95
Changzhou,320000,43.32493914,2007,Jiangsu,320400,31.78,119.95
Changzhou,320000,61.53874741,2019,Jiangsu,320400,31.78,119.95
Changzhou,320000,59.52550209,2018,Jiangsu,320400,31.78,119.95
Changzhou,320000,57.01289513,2016,Jiangsu,320400,31.78,119.95
Changzhou,320000,38.33687454,2006,Jiangsu,320400,31.78,119.95
Changzhou,320000,60.43261521,2017,Jiangsu,320400,31.78,119.95
Changzhou,320000,26.47361583,2003,Jiangsu,320400,31.78,119.95
Changzhou,320000,56.90835699,2014,Jiangsu,320400,31.78,119.95
Changzhou,320000,37.51295898,2005,Jiangsu,320400,31.78,119.95
Changzhou,320000,18.12411603,2001,Jiangsu,320400,31.78,119.95
Changzhou,320000,17.3686198,2000,Jiangsu,320400,31.78,119.95
Changzhou,320000,53.45287458,2012,Jiangsu,320400,31.78,119.95
Changzhou,320000,NA,1995,Jiangsu,320400,31.78,119.95
Changzhou,320000,NA,1999,Jiangsu,320400,31.78,119.95
Changzhou,320000,50.02469945,2011,Jiangsu,320400,31.78,119.95
Changzhou,320000,47.04046305,2010,Jiangsu,320400,31.78,119.95
Changzhou,320000,57.04488298,2013,Jiangsu,320400,31.78,119.95
Changzhou,320000,55.68164514,2015,Jiangsu,320400,31.78,119.95
Changzhou,320000,NA,1997,Jiangsu,320400,31.78,119.95
Changzhou,320000,30.03974176,2004,Jiangsu,320400,31.78,119.95
Changzhou,320000,NA,1998,Jiangsu,320400,31.78,119.95
Changzhou,320000,46.38024059,2009,Jiangsu,320400,31.78,119.95
Chaoyang,210000,NA,2003,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,39.70267021,2014,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2004,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2000,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,1999,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,32.82947755,2012,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2015,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,1997,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,39.56372244,2013,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,28.42854173,2011,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,22.15053708,2009,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2002,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2016,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2019,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2018,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,1995,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,22.51963083,2010,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,1998,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,18.54618,2008,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2005,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,23.04874958,2007,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2017,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2001,Liaoning,211300,41.575,120.46000000000001
Chaoyang,210000,NA,2006,Liaoning,211300,41.575,120.46000000000001
Chaozhou,440000,20.89685503,2014,Guangdong,445100,23.67,116.62
Chaozhou,440000,17.48459755,2016,Guangdong,445100,23.67,116.62
Chaozhou,440000,23.59186814,2013,Guangdong,445100,23.67,116.62
Chaozhou,440000,NA,1999,Guangdong,445100,23.67,116.62
Chaozhou,440000,NA,2017,Guangdong,445100,23.67,116.62
Chaozhou,440000,19.66190982,2018,Guangdong,445100,23.67,116.62
Chaozhou,440000,18.16561634,2015,Guangdong,445100,23.67,116.62
Chaozhou,440000,25.99516811,2012,Guangdong,445100,23.67,116.62
Chaozhou,440000,12.45168106,2009,Guangdong,445100,23.67,116.62
Chaozhou,440000,NA,1997,Guangdong,445100,23.67,116.62
Chaozhou,440000,NA,1998,Guangdong,445100,23.67,116.62
Chaozhou,440000,0.95064522,2001,Guangdong,445100,23.67,116.62
Chaozhou,440000,9.34981223,2004,Guangdong,445100,23.67,116.62
Chaozhou,440000,NA,1995,Guangdong,445100,23.67,116.62
Chaozhou,440000,NA,2002,Guangdong,445100,23.67,116.62
Chaozhou,440000,NA,2000,Guangdong,445100,23.67,116.62
Chaozhou,440000,26.26690192,2011,Guangdong,445100,23.67,116.62
Chaozhou,440000,17.26491765,2010,Guangdong,445100,23.67,116.62
Chaozhou,440000,7.511426519,2005,Guangdong,445100,23.67,116.62
Chaozhou,440000,18.08314713,2019,Guangdong,445100,23.67,116.62
Chaozhou,440000,6.792034707,2003,Guangdong,445100,23.67,116.62
Chaozhou,440000,14.56820693,2008,Guangdong,445100,23.67,116.62
Chaozhou,440000,14.92607731,2007,Guangdong,445100,23.67,116.62
Chaozhou,440000,10.19035918,2006,Guangdong,445100,23.67,116.62
Chengde,130000,NA,2008,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2010,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2001,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2006,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2005,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2003,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2009,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,1998,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,45.27618872,2014,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,1999,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2002,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2011,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2004,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,48.14360993,2016,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,1997,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2007,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2000,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2013,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2012,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,47.32334968,2015,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2017,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,1995,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2018,Hebei,130800,40.870000000000005,118.05000000000001
Chengde,130000,NA,2019,Hebei,130800,40.870000000000005,118.05000000000001
Chengdu,510000,44.98367147,2017,Sichuan,510100,30.67,104.07
Chengdu,510000,NA,1997,Sichuan,510100,30.67,104.07
