Region,Province,year,GDP: Industry,GDP,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance（Special Bond）(CNY,B)","Net Financing（Special Bond）(CNY,B)",Statistical_Division_Code,Province.Code,Annual_Real_Estate_Investment,Annual_Avg_Property_Price,Longitude,Latitude,Post Code
Nanchang,Jiangxi,2020,NA,574.551,19.7147,65.77578606,101.79,339.619897,113.271,129.953,57.735,574.551,3.6,92697.38282,97.15664,16.615,46796.49919,NA,48.386,83.807,37.02,76.50973422,62.6,61.88,NA,NA,10.0073471,6.0893471,NA,NA,NA,NA,360100,360000,10865.646,NA,115.93,28.55,330200
Nanchang,Jiangxi,2020,NA,574.551,19.7147,65.77578606,101.79,339.619897,113.271,129.953,57.735,574.551,3.6,92697.38282,97.15664,16.615,46796.49919,NA,48.386,83.807,37.02,76.50973422,62.6,61.88,NA,NA,10.0073471,6.0893471,NA,NA,NA,NA,360100,360000,10865.646,NA,115.85,28.68,330000
Nanchang,Jiangxi,2020,SI - Construction,79.632,19.7147,65.77578606,101.79,339.619897,113.271,129.953,57.735,574.551,3.6,92697.38282,97.15664,16.615,46796.49919,NA,48.386,83.807,37.02,76.50973422,62.6,61.88,NA,NA,10.0073471,6.0893471,NA,NA,NA,NA,360100,360000,10865.646,NA,115.93,28.55,330200
Nanchang,Jiangxi,2020,SI - Construction,79.632,19.7147,65.77578606,101.79,339.619897,113.271,129.953,57.735,574.551,3.6,92697.38282,97.15664,16.615,46796.49919,NA,48.386,83.807,37.02,76.50973422,62.6,61.88,NA,NA,10.0073471,6.0893471,NA,NA,NA,NA,360100,360000,10865.646,NA,115.85,28.68,330000
Nanchang,Jiangxi,2020,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",24.176,19.7147,65.77578606,101.79,339.619897,113.271,129.953,57.735,574.551,3.6,92697.38282,97.15664,16.615,46796.49919,NA,48.386,83.807,37.02,76.50973422,62.6,61.88,NA,NA,10.0073471,6.0893471,NA,NA,NA,NA,360100,360000,10865.646,NA,115.93,28.55,330200
Nanchang,Jiangxi,2020,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",24.176,19.7147,65.77578606,101.79,339.619897,113.271,129.953,57.735,574.551,3.6,92697.38282,97.15664,16.615,46796.49919,NA,48.386,83.807,37.02,76.50973422,62.6,61.88,NA,NA,10.0073471,6.0893471,NA,NA,NA,NA,360100,360000,10865.646,NA,115.85,28.68,330000
Nanchang,Jiangxi,2019,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,15.054,43.70241108,92.55,268.781043,84.245,100.821,57.0764,559.618,8,100415,91.30359,15.38172,44136.01046,NA,47.608,83.411,37.84,79.48243993,42.991,47.337,NA,NA,9.0798738,6.2465113,NA,NA,NA,NA,360100,360000,9354.759,91303.59,115.93,28.55,330200
Nanchang,Jiangxi,2019,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,15.054,43.70241108,92.55,268.781043,84.245,100.821,57.0764,559.618,8,100415,91.30359,15.38172,44136.01046,NA,47.608,83.411,37.84,79.48243993,42.991,47.337,NA,NA,9.0798738,6.2465113,NA,NA,NA,NA,360100,360000,9354.759,91303.59,115.85,28.68,330000
Nanchang,Jiangxi,2016,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,13.4466,33.57099501,84.86,211.8615786,58.56,64.273,68.434,435.49927,9.6,82472,67.4598,9.38,34618.65073,161.15,40.218,58.769,31.87,79.24312497,28.53,26.19,NA,NA,5.0913625,3.9413625,NA,NA,NA,NA,360100,360000,7706.802,67459.8,115.93,28.55,330200
Nanchang,Jiangxi,2016,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,13.4466,33.57099501,84.86,211.8615786,58.56,64.273,68.434,435.49927,9.6,82472,67.4598,9.38,34618.65073,161.15,40.218,58.769,31.87,79.24312497,28.53,26.19,NA,NA,5.0913625,3.9413625,NA,NA,NA,NA,360100,360000,7706.802,67459.8,115.85,28.68,330000
Nanchang,Jiangxi,2020,Primary Industry,23.528,19.7147,65.77578606,101.79,339.619897,113.271,129.953,57.735,574.551,3.6,92697.38282,97.15664,16.615,46796.49919,NA,48.386,83.807,37.02,76.50973422,62.6,61.88,NA,NA,10.0073471,6.0893471,NA,NA,NA,NA,360100,360000,10865.646,NA,115.93,28.55,330200
Nanchang,Jiangxi,2020,Primary Industry,23.528,19.7147,65.77578606,101.79,339.619897,113.271,129.953,57.735,574.551,3.6,92697.38282,97.15664,16.615,46796.49919,NA,48.386,83.807,37.02,76.50973422,62.6,61.88,NA,NA,10.0073471,6.0893471,NA,NA,NA,NA,360100,360000,10865.646,NA,115.85,28.68,330000
Nanchang,Jiangxi,2017,NA,454.763,13.6679,37.24838983,74.71,203.6151002,68.383,72.838,63.8596,500.31896,9,88967,79.06914,9.841,37675.47759,NA,41.708,65.312,32.62,78.21041527,49.592,52.365,NA,NA,4.299,3.943,NA,NA,NA,NA,360100,360000,8106.44,79069.14,115.93,28.55,330200
Nanchang,Jiangxi,2017,NA,454.763,13.6679,37.24838983,74.71,203.6151002,68.383,72.838,63.8596,500.31896,9,88967,79.06914,9.841,37675.47759,NA,41.708,65.312,32.62,78.21041527,49.592,52.365,NA,NA,4.299,3.943,NA,NA,NA,NA,360100,360000,8106.44,79069.14,115.85,28.68,330000
Nanchang,Jiangxi,2016,SI - Industry,170.838,13.4466,33.57099501,84.86,211.8615786,58.56,64.273,68.434,435.49927,9.6,82472,67.4598,9.38,34618.65073,161.15,40.218,58.769,31.87,79.24312497,28.53,26.19,NA,NA,5.0913625,3.9413625,NA,NA,NA,NA,360100,360000,7706.802,67459.8,115.93,28.55,330200
Nanchang,Jiangxi,2016,SI - Industry,170.838,13.4466,33.57099501,84.86,211.8615786,58.56,64.273,68.434,435.49927,9.6,82472,67.4598,9.38,34618.65073,161.15,40.218,58.769,31.87,79.24312497,28.53,26.19,NA,NA,5.0913625,3.9413625,NA,NA,NA,NA,360100,360000,7706.802,67459.8,115.85,28.68,330000
Nanchang,Jiangxi,2020,Tertiary Industry,283.335,19.7147,65.77578606,101.79,339.619897,113.271,129.953,57.735,574.551,3.6,92697.38282,97.15664,16.615,46796.49919,NA,48.386,83.807,37.02,76.50973422,62.6,61.88,NA,NA,10.0073471,6.0893471,NA,NA,NA,NA,360100,360000,10865.646,NA,115.93,28.55,330200
Nanchang,Jiangxi,2020,Tertiary Industry,283.335,19.7147,65.77578606,101.79,339.619897,113.271,129.953,57.735,574.551,3.6,92697.38282,97.15664,16.615,46796.49919,NA,48.386,83.807,37.02,76.50973422,62.6,61.88,NA,NA,10.0073471,6.0893471,NA,NA,NA,NA,360100,360000,10865.646,NA,115.85,28.68,330000
Nanchang,Jiangxi,2017,SI - Construction,68.458,13.6679,37.24838983,74.71,203.6151002,68.383,72.838,63.8596,500.31896,9,88967,79.06914,9.841,37675.47759,NA,41.708,65.312,32.62,78.21041527,49.592,52.365,NA,NA,4.299,3.943,NA,NA,NA,NA,360100,360000,8106.44,79069.14,115.93,28.55,330200
Nanchang,Jiangxi,2017,SI - Construction,68.458,13.6679,37.24838983,74.71,203.6151002,68.383,72.838,63.8596,500.31896,9,88967,79.06914,9.841,37675.47759,NA,41.708,65.312,32.62,78.21041527,49.592,52.365,NA,NA,4.299,3.943,NA,NA,NA,NA,360100,360000,8106.44,79069.14,115.85,28.68,330000
Nanchang,Jiangxi,2017,Secondary Industry,229.178,13.6679,37.24838983,74.71,203.6151002,68.383,72.838,63.8596,500.31896,9,88967,79.06914,9.841,37675.47759,NA,41.708,65.312,32.62,78.21041527,49.592,52.365,NA,NA,4.299,3.943,NA,NA,NA,NA,360100,360000,8106.44,79069.14,115.93,28.55,330200
Nanchang,Jiangxi,2017,Secondary Industry,229.178,13.6679,37.24838983,74.71,203.6151002,68.383,72.838,63.8596,500.31896,9,88967,79.06914,9.841,37675.47759,NA,41.708,65.312,32.62,78.21041527,49.592,52.365,NA,NA,4.299,3.943,NA,NA,NA,NA,360100,360000,8106.44,79069.14,115.85,28.68,330000
Nanchang,Jiangxi,2017,Primary Industry,18.079,13.6679,37.24838983,74.71,203.6151002,68.383,72.838,63.8596,500.31896,9,88967,79.06914,9.841,37675.47759,NA,41.708,65.312,32.62,78.21041527,49.592,52.365,NA,NA,4.299,3.943,NA,NA,NA,NA,360100,360000,8106.44,79069.14,115.93,28.55,330200
Nanchang,Jiangxi,2017,Primary Industry,18.079,13.6679,37.24838983,74.71,203.6151002,68.383,72.838,63.8596,500.31896,9,88967,79.06914,9.841,37675.47759,NA,41.708,65.312,32.62,78.21041527,49.592,52.365,NA,NA,4.299,3.943,NA,NA,NA,NA,360100,360000,8106.44,79069.14,115.85,28.68,330000
Nanchang,Jiangxi,2017,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,13.6679,37.24838983,74.71,203.6151002,68.383,72.838,63.8596,500.31896,9,88967,79.06914,9.841,37675.47759,NA,41.708,65.312,32.62,78.21041527,49.592,52.365,NA,NA,4.299,3.943,NA,NA,NA,NA,360100,360000,8106.44,79069.14,115.93,28.55,330200
Nanchang,Jiangxi,2017,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",NA,13.6679,37.24838983,74.71,203.6151002,68.383,72.838,63.8596,500.31896,9,88967,79.06914,9.841,37675.47759,NA,41.708,65.312,32.62,78.21041527,49.592,52.365,NA,NA,4.299,3.943,NA,NA,NA,NA,360100,360000,8106.44,79069.14,115.85,28.68,330000
Nanchong,Sichuan,2018,NA,211.573,33.2498,47.78523216,93.93,134.7940442,66.7,74.1,22.9991,200.603,9,31203,31.003,0.15291,30810,NA,11.38963,49.52197,7.0768,62.13371286,20.27723,18.08275,NA,NA,NA,NA,6.78808,1.74607,6.83928,2.59596,511300,510000,5437.908,31003.03,106.08,30.78,637000
Nanchong,Sichuan,2018,Primary Industry,36.656,33.2498,47.78523216,93.93,134.7940442,66.7,74.1,22.9991,200.603,9,31203,31.003,0.15291,30810,NA,11.38963,49.52197,7.0768,62.13371286,20.27723,18.08275,NA,NA,NA,NA,6.78808,1.74607,6.83928,2.59596,511300,510000,5437.908,31003.03,106.08,30.78,637000
Nanchong,Sichuan,2019,Secondary Industry,93.762,30.6187,44.05940256,80.98,116.5235257,71.10342,79.30082,22.2075,232.222,8,36073,38.325920000000004,0.92397,33749,NA,12.3295,55.51943,7.5297,61.07060303,28.7122,23.56421,NA,NA,0.1,-0.23,3.92991,0.45161,7.95907,3.89807,511300,510000,5747.634,38325.92,106.08,30.78,637000
Nanchong,Sichuan,2016,Secondary Industry,64.16,36.9979,45.77307145,409.63,506.7723047,61.09827,64.289,22.0843,165.14,7.8,25871,21.66442,0.1609,25993,NA,9.43388,42.71765,5.563,58.9683142,5.19092,8.01039,NA,NA,0.33,NA,10.72008,1.11254,13.545,2.16888,511300,510000,3988.884,21664,106.08,30.78,637000
Nanchong,Sichuan,2018,Secondary Industry,85.12,33.2498,47.78523216,93.93,134.7940442,66.7,74.1,22.9991,200.603,9,31203,31.003,0.15291,30810,NA,11.38963,49.52197,7.0768,62.13371286,20.27723,18.08275,NA,NA,NA,NA,6.78808,1.74607,6.83928,2.59596,511300,510000,5437.908,31003.03,106.08,30.78,637000
Nanchong,Sichuan,2018,Tertiary Industry,89.797,33.2498,47.78523216,93.93,134.7940442,66.7,74.1,22.9991,200.603,9,31203,31.003,0.15291,30810,NA,11.38963,49.52197,7.0768,62.13371286,20.27723,18.08275,NA,NA,NA,NA,6.78808,1.74607,6.83928,2.59596,511300,510000,5437.908,31003.03,106.08,30.78,637000
Nanchong,Sichuan,2019,Tertiary Industry,98.035,30.6187,44.05940256,80.98,116.5235257,71.10342,79.30082,22.2075,232.222,8,36073,38.325920000000004,0.92397,33749,NA,12.3295,55.51943,7.5297,61.07060303,28.7122,23.56421,NA,NA,0.1,-0.23,3.92991,0.45161,7.95907,3.89807,511300,510000,5747.634,38325.92,106.08,30.78,637000
Nanchong,Sichuan,2020,Tertiary Industry,102.952,33.0165,47.488991,89.94,129.3490415,79.27536,84.41364,23.3342,240.108,3.8,42482,42.0576,0.50894,36057.24256,NA,13.39323,57.39734,7.7925,58.1823802,27.05952,29.9928,NA,NA,NA,NA,6.4945,0.98253,11.81931,7.1969900000000004,511300,510000,5811.178,42057.6,106.08,30.78,637000
Nanchong,Sichuan,2017,Secondary Industry,70.923,35.8219,49.27562963,317.37,436.5785681,65.48,69.253,22.4274,182.793,8.5,28516,21.23899,0.29065,28333.024,NA,10.32555,46.03999,5.77901,55.96805981,10.26528,11.02207,NA,NA,0.6434346,NA,8.238,2.78398,7.40905,2.17905,511300,510000,4492.683,21238.99,106.08,30.78,637000
Nanchong,Sichuan,2019,Primary Industry,40.425,30.6187,44.05940256,80.98,116.5235257,71.10342,79.30082,22.2075,232.222,8,36073,38.325920000000004,0.92397,33749,NA,12.3295,55.51943,7.5297,61.07060303,28.7122,23.56421,NA,NA,0.1,-0.23,3.92991,0.45161,7.95907,3.89807,511300,510000,5747.634,38325.92,106.08,30.78,637000
Nanchong,Sichuan,2016,Primary Industry,34.439,36.9979,45.77307145,409.63,506.7723047,61.09827,64.289,22.0843,165.14,7.8,25871,21.66442,0.1609,25993,NA,9.43388,42.71765,5.563,58.9683142,5.19092,8.01039,NA,NA,0.33,NA,10.72008,1.11254,13.545,2.16888,511300,510000,3988.884,21664,106.08,30.78,637000
Nanchong,Sichuan,2019,NA,230.231,30.6187,44.05940256,80.98,116.5235257,71.10342,79.30082,22.2075,232.222,8,36073,38.325920000000004,0.92397,33749,NA,12.3295,55.51943,7.5297,61.07060303,28.7122,23.56421,NA,NA,0.1,-0.23,3.92991,0.45161,7.95907,3.89807,511300,510000,5747.634,38325.92,106.08,30.78,637000
Nanchong,Sichuan,2020,NA,240.108,33.0165,47.488991,89.94,129.3490415,79.27536,84.41364,23.3342,240.108,3.8,42482,42.0576,0.50894,36057.24256,NA,13.39323,57.39734,7.7925,58.1823802,27.05952,29.9928,NA,NA,NA,NA,6.4945,0.98253,11.81931,7.1969900000000004,511300,510000,5811.178,42057.6,106.08,30.78,637000
Nanchong,Sichuan,2017,Primary Industry,35.501,35.8219,49.27562963,317.37,436.5785681,65.48,69.253,22.4274,182.793,8.5,28516,21.23899,0.29065,28333.024,NA,10.32555,46.03999,5.77901,55.96805981,10.26528,11.02207,NA,NA,0.6434346,NA,8.238,2.78398,7.40905,2.17905,511300,510000,4492.683,21238.99,106.08,30.78,637000
Nanchong,Sichuan,2017,Tertiary Industry,77.401,35.8219,49.27562963,317.37,436.5785681,65.48,69.253,22.4274,182.793,8.5,28516,21.23899,0.29065,28333.024,NA,10.32555,46.03999,5.77901,55.96805981,10.26528,11.02207,NA,NA,0.6434346,NA,8.238,2.78398,7.40905,2.17905,511300,510000,4492.683,21238.99,106.08,30.78,637000
Nanchong,Sichuan,2017,NA,183.825,35.8219,49.27562963,317.37,436.5785681,65.48,69.253,22.4274,182.793,8.5,28516,21.23899,0.29065,28333.024,NA,10.32555,46.03999,5.77901,55.96805981,10.26528,11.02207,NA,NA,0.6434346,NA,8.238,2.78398,7.40905,2.17905,511300,510000,4492.683,21238.99,106.08,30.78,637000
Nanchong,Sichuan,2020,Secondary Industry,91.08,33.0165,47.488991,89.94,129.3490415,79.27536,84.41364,23.3342,240.108,3.8,42482,42.0576,0.50894,36057.24256,NA,13.39323,57.39734,7.7925,58.1823802,27.05952,29.9928,NA,NA,NA,NA,6.4945,0.98253,11.81931,7.1969900000000004,511300,510000,5811.178,42057.6,106.08,30.78,637000
Nanchong,Sichuan,2016,NA,159.297,36.9979,45.77307145,409.63,506.7723047,61.09827,64.289,22.0843,165.14,7.8,25871,21.66442,0.1609,25993,NA,9.43388,42.71765,5.563,58.9683142,5.19092,8.01039,NA,NA,0.33,NA,10.72008,1.11254,13.545,2.16888,511300,510000,3988.884,21664,106.08,30.78,637000
Nanchong,Sichuan,2016,Tertiary Industry,60.698,36.9979,45.77307145,409.63,506.7723047,61.09827,64.289,22.0843,165.14,7.8,25871,21.66442,0.1609,25993,NA,9.43388,42.71765,5.563,58.9683142,5.19092,8.01039,NA,NA,0.33,NA,10.72008,1.11254,13.545,2.16888,511300,510000,3988.884,21664,106.08,30.78,637000
Nanchong,Sichuan,2020,Primary Industry,46.076,33.0165,47.488991,89.94,129.3490415,79.27536,84.41364,23.3342,240.108,3.8,42482,42.0576,0.50894,36057.24256,NA,13.39323,57.39734,7.7925,58.1823802,27.05952,29.9928,NA,NA,NA,NA,6.4945,0.98253,11.81931,7.1969900000000004,511300,510000,5811.178,42057.6,106.08,30.78,637000
Nanjing,Jiangsu,2016,SI - Industry,362.776,21.6877,119.9516415,84.94,469.778647,227.78687,249.62,97.3383,1050.302,8,127264,184.56004,50.21406,49997,NA,114.26007,117.38444,95.66197,83.72301015,152.24962,147.92456,NA,NA,29.067263,14.065514,28.591919999999998,2.0346,NA,NA,320100,320000,17883.871,184560.04,118.78,32.07,210000
Nanjing,Jiangsu,2020,Tertiary Industry,930.68,19.0206,136.3150837,72.92,522.6214051,281.847,301.087,93.3447,1481.795,4.6,159321.6603,263.13994,77.179,67553,298.184,163.77,175.44647,139.55647,85.214917260000007,220.83966,218.79396,NA,NA,30.213239,5.6264318,22.84,2.24939,39.049,21.18057,320100,320000,25174.6,263139.94,118.78,32.07,210000
Nanjing,Jiangsu,2017,Secondary Industry,445.196,20.121,117.1868521,78.63,457.9637767,235.72,261.1,93.9312,1171.51,8.1,141103,217.02088,61.187275,54538,NA,127.19111,135.40873,104.46058,82.12883746,170.6398,161.18456,NA,NA,17.8843405,8.5564973,19.15354,2.095,33.98125,8.8,320100,320000,15258.591,217020.88,118.78,32.07,210000
Nanjing,Jiangsu,2016,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",26.498,21.6877,119.9516415,84.94,469.778647,227.78687,249.62,97.3383,1050.302,8,127264,184.56004,50.21406,49997,NA,114.26007,117.38444,95.66197,83.72301015,152.24962,147.92456,NA,NA,29.067263,14.065514,28.591919999999998,2.0346,NA,NA,320100,320000,17883.871,184560.04,118.78,32.07,210000
Nanjing,Jiangsu,2020,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",31.79,19.0206,136.3150837,72.92,522.6214051,281.847,301.087,93.3447,1481.795,4.6,159321.6603,263.13994,77.179,67553,298.184,163.77,175.44647,139.55647,85.214917260000007,220.83966,218.79396,NA,NA,30.213239,5.6264318,22.84,2.24939,39.049,21.18057,320100,320000,25174.6,263139.94,118.78,32.07,210000
Nanjing,Jiangsu,2016,NA,1081.914,21.6877,119.9516415,84.94,469.778647,227.78687,249.62,97.3383,1050.302,8,127264,184.56004,50.21406,49997,NA,114.26007,117.38444,95.66197,83.72301015,152.24962,147.92456,NA,NA,29.067263,14.065514,28.591919999999998,2.0346,NA,NA,320100,320000,17883.871,184560.04,118.78,32.07,210000
Nanjing,Jiangsu,2016,SI - Construction,53.706,21.6877,119.9516415,84.94,469.778647,227.78687,249.62,97.3383,1050.302,8,127264,184.56004,50.21406,49997,NA,114.26007,117.38444,95.66197,83.72301015,152.24962,147.92456,NA,NA,29.067263,14.065514,28.591919999999998,2.0346,NA,NA,320100,320000,17883.871,184560.04,118.78,32.07,210000
Nanjing,Jiangsu,2020,SI - Industry,433.159,19.0206,136.3150837,72.92,522.6214051,281.847,301.087,93.3447,1481.795,4.6,159321.6603,263.13994,77.179,67553,298.184,163.77,175.44647,139.55647,85.214917260000007,220.83966,218.79396,NA,NA,30.213239,5.6264318,22.84,2.24939,39.049,21.18057,320100,320000,25174.6,263139.94,118.78,32.07,210000
Nanjing,Jiangsu,2016,Tertiary Industry,639.505,21.6877,119.9516415,84.94,469.778647,227.78687,249.62,97.3383,1050.302,8,127264,184.56004,50.21406,49997,NA,114.26007,117.38444,95.66197,83.72301015,152.24962,147.92456,NA,NA,29.067263,14.065514,28.591919999999998,2.0346,NA,NA,320100,320000,17883.871,184560.04,118.78,32.07,210000
Nanjing,Jiangsu,2018,SI - Industry,400.414,18.8765,121.0405847,78.07,500.5924253,242.004,275.52,95.9092,1282.04,8,152886,235.41664,65.49106,59308,309.183,147.00152,153.27156,124.24931,84.52246616,161.46176,158.98945,NA,NA,17.6637573,8.4271979,20.587,-1.44759,32.745,10.05456,320100,320000,19737.797,235776.61,118.78,32.07,210000
Nanjing,Jiangsu,2018,Tertiary Industry,796.652,18.8765,121.0405847,78.07,500.5924253,242.004,275.52,95.9092,1282.04,8,152886,235.41664,65.49106,59308,309.183,147.00152,153.27156,124.24931,84.52246616,161.46176,158.98945,NA,NA,17.6637573,8.4271979,20.587,-1.44759,32.745,10.05456,320100,320000,19737.797,235776.61,118.78,32.07,210000
Nanjing,Jiangsu,2016,Primary Industry,25.254,21.6877,119.9516415,84.94,469.778647,227.78687,249.62,97.3383,1050.302,8,127264,184.56004,50.21406,49997,NA,114.26007,117.38444,95.66197,83.72301015,152.24962,147.92456,NA,NA,29.067263,14.065514,28.591919999999998,2.0346,NA,NA,320100,320000,17883.871,184560.04,118.78,32.07,210000
Nanjing,Jiangsu,2018,SI - Construction,66.817,18.8765,121.0405847,78.07,500.5924253,242.004,275.52,95.9092,1282.04,8,152886,235.41664,65.49106,59308,309.183,147.00152,153.27156,124.24931,84.52246616,161.46176,158.98945,NA,NA,17.6637573,8.4271979,20.587,-1.44759,32.745,10.05456,320100,320000,19737.797,235776.61,118.78,32.07,210000
Nanjing,Jiangsu,2017,SI - Industry,383.739,20.121,117.1868521,78.63,457.9637767,235.72,261.1,93.9312,1171.51,8.1,141103,217.02088,61.187275,54538,NA,127.19111,135.40873,104.46058,82.12883746,170.6398,161.18456,NA,NA,17.8843405,8.5564973,19.15354,2.095,33.98125,8.8,320100,320000,15258.591,217020.88,118.78,32.07,210000
Nanjing,Jiangsu,2017,SI - Construction,60.31,20.121,117.1868521,78.63,457.9637767,235.72,261.1,93.9312,1171.51,8.1,141103,217.02088,61.187275,54538,NA,127.19111,135.40873,104.46058,82.12883746,170.6398,161.18456,NA,NA,17.8843405,8.5564973,19.15354,2.095,33.98125,8.8,320100,320000,15258.591,217020.88,118.78,32.07,210000
Nanjing,Jiangsu,2018,Primary Industry,27.634,18.8765,121.0405847,78.07,500.5924253,242.004,275.52,95.9092,1282.04,8,152886,235.41664,65.49106,59308,309.183,147.00152,153.27156,124.24931,84.52246616,161.46176,158.98945,NA,NA,17.6637573,8.4271979,20.587,-1.44759,32.745,10.05456,320100,320000,19737.797,235776.61,118.78,32.07,210000
Nanjing,Jiangsu,2018,Secondary Industry,476.631,18.8765,121.0405847,78.07,500.5924253,242.004,275.52,95.9092,1282.04,8,152886,235.41664,65.49106,59308,309.183,147.00152,153.27156,124.24931,84.52246616,161.46176,158.98945,NA,NA,17.6637573,8.4271979,20.587,-1.44759,32.745,10.05456,320100,320000,19737.797,235776.61,118.78,32.07,210000
Nanjing,Jiangsu,2017,Tertiary Industry,717.903,20.121,117.1868521,78.63,457.9637767,235.72,261.1,93.9312,1171.51,8.1,141103,217.02088,61.187275,54538,NA,127.19111,135.40873,104.46058,82.12883746,170.6398,161.18456,NA,NA,17.8843405,8.5564973,19.15354,2.095,33.98125,8.8,320100,320000,15258.591,217020.88,118.78,32.07,210000
Nanjing,Jiangsu,2017,Primary Industry,26.301,20.121,117.1868521,78.63,457.9637767,235.72,261.1,93.9312,1171.51,8.1,141103,217.02088,61.187275,54538,NA,127.19111,135.40873,104.46058,82.12883746,170.6398,161.18456,NA,NA,17.8843405,8.5564973,19.15354,2.095,33.98125,8.8,320100,320000,15258.591,217020.88,118.78,32.07,210000
Nanjing,Jiangsu,2018,NA,1300.917,18.8765,121.0405847,78.07,500.5924253,242.004,275.52,95.9092,1282.04,8,152886,235.41664,65.49106,59308,309.183,147.00152,153.27156,124.24931,84.52246616,161.46176,158.98945,NA,NA,17.6637573,8.4271979,20.587,-1.44759,32.745,10.05456,320100,320000,19737.797,235776.61,118.78,32.07,210000
Nanjing,Jiangsu,2020,SI - Construction,88.486,19.0206,136.3150837,72.92,522.6214051,281.847,301.087,93.3447,1481.795,4.6,159321.6603,263.13994,77.179,67553,298.184,163.77,175.44647,139.55647,85.214917260000007,220.83966,218.79396,NA,NA,30.213239,5.6264318,22.84,2.24939,39.049,21.18057,320100,320000,25174.6,263139.94,118.78,32.07,210000
Nanjing,Jiangsu,2019,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",30.724,18.428,127.0193184,78.36,540.083733,258.547,281.927,95.2933,1403.015,7.8,165681,250.12573,69.96024,64372,309.226,158.0026,165.80669,137.3827,86.94964513,170.46652,194.62676,NA,NA,27.9492029,17.586035,8.36,2.44684,27.21,19.11199,320100,320000,19428.17,250125.73,118.78,32.07,210000
Nanjing,Jiangsu,2018,"Agriculture, Forestry, Animal Husbandry and Fishery (Incl. Services)",28.841,18.8765,121.0405847,78.07,500.5924253,242.004,275.52,95.9092,1282.04,8,152886,235.41664,65.49106,59308,309.183,147.00152,153.27156,124.24931,84.52246616,161.46176,158.98945,NA,NA,17.6637573,8.4271979,20.587,-1.44759,32.745,10.05456,320100,320000,19737.797,235776.61,118.78,32.07,210000
Nanjing,Jiangsu,2019,SI - Construction,82.697,18.428,127.0193184,78.36,540.083733,258.547,281.927,95.2933,1403.015,7.8,165681,250.12573,69.96024,64372,309.226,158.0026,165.80669,137.3827,86.94964513,170.46652,194.62676,NA,NA,27.9492029,17.586035,8.36,2.44684,27.21,19.11199,320100,320000,19428.17,250125.73,118.78,32.07,210000
