Region,Province,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance（Special Bond）(CNY,B)","Net Financing（Special Bond）(CNY,B)",year,Statistical_Division_Code,Province.Code,Annual_Real_Estate_Investment,Annual_Avg_Property_Price,GDP: Industry,GDP,Longitude,Latitude,Post Code
NA,Inner Mongolia,43.387,51.77247614,153.963,183.7970229,890.05,949.82,44.85,2051.41947,6.3,85422,123.41346,19.13631,44377,NA,234.99451,523.95652,167.10501,71.11017615,50.49198,74.966,NA,NA,0.5,0.095,108.107,28.725,48.417,27.986,2021,      150000,150000,NA,NA,NA,NA,NA,NA,NA
NA,Inner Mongolia,40.6133,50.01082842,129.4545,159.4090494,655.531,687.45,38.449,1614.08,5.2,68302,88.28479,15.69027,38304.67874,NA,185.76493,483.14587,139.98574,75.35638724,56.74583,68.25086,NA,NA,NA,NA,92.42,72.734,22.008,19.863,2018,      150000,150000,NA,NA,NA,NA,NA,NA,NA
NA,Inner Mongolia,47.6333,56.74825253,150.2084,178.9497751,826.90466,895.42,38.9374,1735.982,0.2,72062.35,117.64822,15.18466,41353,NA,205.13,526.82,145.77614,71.06524643,65.64,141.09,NA,NA,0.7733688,-0.1962857,109.32902,39.76982,75.401,65.525,2020,      150000,150000,NA,NA,NA,NA,NA,NA,NA
NA,Inner Mongolia,40.3292,47.04697471,284.69,332.1174239,933.9692828,997.92,47.9924,2315.865,4.2,96474,97.83,22.772,46295,NA,282.44,588.51,213.44,75.57003257,40.77,68.08,NA,NA,NA,NA,89.12,21.487,49.06,22.908,2022,      150000,150000,NA,NA,NA,NA,NA,NA,NA
NA,Inner Mongolia,32.4611,35.83792336,126.19,139.3118474,588.45808,596.25,44.6835,1812.81,7.2,72064,113.34775,11.701,32974.94643,NA,201.64334,451.27075,133.58808,66.2496862,26.33835,38.51121,NA,NA,2.5346688,2.2346688,218.164,209.564,32.064,32.064,2016,      150000,150000,NA,NA,NA,NA,NA,NA,NA
NA,Inner Mongolia,42.4543,50.94980174,135.6953,162.8493603,730.74535,776.41942,40.379,1721.253,5.2,67852.13,104.19497,15.9438,40782,NA,205.9694,510.09101,153.96884,74.75325946,63.73946,92.11081,NA,NA,1.18614,NA,79.18055,28.22846,44.17,40.756,2019,      150000,150000,NA,NA,NA,NA,NA,NA,NA
NA,Jiangsu,16.2969,94.91587971,61.6475,359.0452474,1896.376,2082.314,68.6663,11636.42,8.6,137039,1347.74492,806.87,57743,NA,1001.51628,1458.52591,817.13002,81.58928979,1363.29482,1295.72459,NA,NA,126.1010659,-102.5463779,130.801,39.101,239.384,126.49416,2021,      320000,320000,NA,NA,NA,NA,NA,NA,NA
NA,Jiangsu,14.9334,84.97242259,62.6048,356.226744,1487.838,1652.513,70.007,9963.152,6.1,123607,1200.93475,629.4698,51056,NA,880.23616,1257.35537,733.95887,83.38204034,924.95915,990.76516,NA,NA,225.8557616,138.4262559,68.49,14.47472,216.74,172.743,2019,      320000,320000,NA,NA,NA,NA,NA,NA,NA
NA,Jiangsu,16.7717,96.4259062,64.011,368.0205395,1722.769,1900.714,66.2087,10271.898,3.7,121230.95,1317.12702,642.774738,53102,NA,905.89884,1368.24659,741.38566,81.83978467,1135.939,1231.41,NA,NA,208.6993999,48.28386947,122.273,20.06981,295.847,191.6103,2020,      320000,320000,NA,NA,NA,NA,NA,NA,NA
NA,Jiangsu,14.2537,78.34914548,61.2746,336.8111865,1328.555,1476.83,74.0319,9320.755,6.7,115168.4,1098.23369,664.042866,47199.96701,NA,863.01605,1165.73521,726.36542,84.16592252,822.28061,905.36365,NA,NA,124.0058066,35.48030431,92.72,7.07711,175.57,157.958,2018,      320000,320000,NA,NA,NA,NA,NA,NA,NA
NA,Jiangsu,16.8415,95.1934719,72.6199,410.471571,2069.405,2259.414,62.1268,12287.56,2.8,144390,1240.68838,817.754,60178,NA,925.88829,1490.31912,680.32223,73.47778748,1147.85823,1160.46472,NA,NA,106.5692058,-113.5370114,135.326,22.60225,246.037,150.783,2022,      320000,320000,NA,NA,NA,NA,NA,NA,NA
NA,Jiangsu,14.0053,76.12956718,70.33,382.3065711,1202.628,1310.33,76.9373,8586.976,7.1534,107150,962.91123,591.138593,43621.75304,3511.744,817.15315,1062.10275,648.4326,79.35264032,700.57967,755.96385,NA,NA,133.7982798,30.42309046,112.29638,106.79638,175.648,NA,2017,      320000,320000,NA,NA,NA,NA,NA,NA,NA
NA,Jiangsu,14.1047,71.70154594,68.63,348.8642783,1091.535,1183.03,81.3591,7738.828,7.8,96887,895.63676,509.612489,40151.59444,3543.323,812.12299,998.19621,653.18266,80.42903206,604.78157,620.31567,NA,NA,173.6160677,86.83496828,232.892,228.392,218.283,NA,2016,      320000,320000,NA,NA,NA,NA,NA,NA,NA
NA,Jiangxi,21.3892,34.05827397,62.49,99.5037809,395.678,426.11,46.5721,1849.9,9,40400,177.09442,40.02841,28673.27631,780.36,215.14,461.95,147.11,68.37873013,115.99,122.8,59.04,47.885351,18.8984328,15.5133228,64.774,54.974,40.664,40.664,2016,      360000,360000,NA,NA,NA,NA,115,25.87,341100
NA,Jiangxi,21.3387,38.39617794,58.89,106.4350451,426.908,478.42,43.9611,2000.631,8.8,43424.37029,201.39823,44.33898,31198.06464,811.92,224.706,511.147,151.485,67.41475528,168.74,180.99,28.71,10.045,37.8499154,37.1509154,53.82279,49.52279,67.74,34.64,2017,      360000,360000,NA,NA,NA,NA,115,25.87,341100
NA,Jiangxi,30.4302,76.19608108,84.3969,211.3263374,901.334,1004.144,41.4885,2961.9673,8.8,65560,252.8831,77.08,41684,NA,281.23,677.85,192.933,68.60327846,297.18,359.4,223.171,121.273452,21.5602597,-16.19835915,66.28,28.808,162.794,141.769,2021,      360000,360000,NA,NA,NA,NA,115,25.87,341100
NA,Jiangxi,27.8268,69.72439211,70.744,177.2599945,714.913,829.944,37.6157,2569.15,3.8,56871.06,237.80804,58.02584,38556,NA,250.75,666.61,170.2,67.87637089,310.15,400.38,167.63,102.27415,37.5547281,23.3908709,68.15374,65.1924,160.61,144.872,2020,      360000,360000,NA,NA,NA,NA,115,25.87,341100
NA,Jiangxi,21.0394,41.52550317,55.8194,110.170972,477.941,549.12,41.8407,2271.65,8.7,47433.95,217.49319,48.18758,33819.39556,NA,237.23291,566.99106,166.31487,70.10615433,256.87401,265.50775,66,27.415851,38.13852125,32.68506205,53.15197,47.49798,55.09,54.34,2018,      360000,360000,NA,NA,NA,NA,115,25.87,341100
NA,Jiangxi,33.8576,86.79002676,203.84,522.525682,1085.95,1179.444,40.4525,3207.4,4.7,70923,220.92704,100.668,43697,NA,294.83,728.83,178.89,60.67564359,225.2,348.4,187.8676,49.959679,12.4305715,-15.4027998,74.54,26.673,184.389,156.766,2022,      360000,360000,NA,NA,NA,NA,115,25.87,341100
NA,Jiangxi,21.6137,52.67886193,57.7593,140.7764045,535.1,627.644,38.8358,2475.75,8,53164,223.91084,50.88978,36546,NA,248.65,640.26,174.68,70.25135733,253.7430073,257.73291,119.47,76.6065,45.3099941,32.041052,42.03289,40.17389,75.13,64.94,2019,      360000,360000,NA,NA,NA,NA,115,25.87,341100
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,9.45379,22.38314,6.4553,68.28266759,2.22479,3.23092,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Total,245.351,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,9.45379,22.38314,6.4553,68.28266759,2.22479,3.23092,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Primary Industry,24.035,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,9.45379,22.38314,6.4553,68.28266759,2.22479,3.23092,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Secondary Industry,105.557,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,9.45379,22.38314,6.4553,68.28266759,2.22479,3.23092,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Tertiary Industry,115.759,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,245.35091,3.1,57818,13.18258,0.777,25520,75.52,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Total,245.351,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,245.35091,3.1,57818,13.18258,0.777,25520,75.52,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Primary Industry,24.035,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,245.35091,3.1,57818,13.18258,0.777,25520,75.52,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Secondary Industry,105.557,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,245.35091,3.1,57818,13.18258,0.777,25520,75.52,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Tertiary Industry,115.759,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,126.378,358.609,87.297,69.07610502,39.275,45.462,NA,NA,NA,NA,5.40338,1.57361,NA,NA,2016,      220000,220000,4478.325,13182.58,Total,245.351,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,126.378,358.609,87.297,69.07610502,39.275,45.462,NA,NA,NA,NA,5.40338,1.57361,NA,NA,2016,      220000,220000,4478.325,13182.58,Primary Industry,24.035,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,126.378,358.609,87.297,69.07610502,39.275,45.462,NA,NA,NA,NA,5.40338,1.57361,NA,NA,2016,      220000,220000,4478.325,13182.58,Secondary Industry,105.557,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,126.378,358.609,87.297,69.07610502,39.275,45.462,NA,NA,NA,NA,5.40338,1.57361,NA,NA,2016,      220000,220000,4478.325,13182.58,Tertiary Industry,115.759,126.55,43.83,132000
NA,Jilin,11.2387,40.28292942,238.22,629.8030476,24.8401557,27.3367361,25.3144,1125.38,4.4,55610.92,117.58793,20.67443,30171.93727,NA,10.428,41.194,6.09968,58.4932873,3.70895,3.76337,NA,NA,NA,NA,3.40326,1.13002,2.71,2.41,2018,      220000,220000,5943.192,11194.51,Total,221.024,126.55,43.83,132000
NA,Jilin,11.2387,40.28292942,238.22,629.8030476,24.8401557,27.3367361,25.3144,1125.38,4.4,55610.92,117.58793,20.67443,30171.93727,NA,10.428,41.194,6.09968,58.4932873,3.70895,3.76337,NA,NA,NA,NA,3.40326,1.13002,2.71,2.41,2018,      220000,220000,5943.192,11194.51,Primary Industry,14.72,126.55,43.83,132000
NA,Jilin,11.2387,40.28292942,238.22,629.8030476,24.8401557,27.3367361,25.3144,1125.38,4.4,55610.92,117.58793,20.67443,30171.93727,NA,10.428,41.194,6.09968,58.4932873,3.70895,3.76337,NA,NA,NA,NA,3.40326,1.13002,2.71,2.41,2018,      220000,220000,5943.192,11194.51,Secondary Industry,76.316,126.55,43.83,132000
NA,Jilin,11.2387,40.28292942,238.22,629.8030476,24.8401557,27.3367361,25.3144,1125.38,4.4,55610.92,117.58793,20.67443,30171.93727,NA,10.428,41.194,6.09968,58.4932873,3.70895,3.76337,NA,NA,NA,NA,3.40326,1.13002,2.71,2.41,2018,      220000,220000,5943.192,11194.51,Tertiary Industry,129.987,126.55,43.83,132000
NA,Jilin,11.91,7.073134557,117.7,148.5968328,15.955,NA,42.2362,245.35091,3.1,57818,13.18258,0.777,25520,75.52,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Total,245.351,126.55,43.83,132000
NA,Jilin,11.91,7.073134557,117.7,148.5968328,15.955,NA,42.2362,245.35091,3.1,57818,13.18258,0.777,25520,75.52,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Primary Industry,24.035,126.55,43.83,132000
NA,Jilin,11.91,7.073134557,117.7,148.5968328,15.955,NA,42.2362,245.35091,3.1,57818,13.18258,0.777,25520,75.52,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Secondary Industry,105.557,126.55,43.83,132000
NA,Jilin,11.91,7.073134557,117.7,148.5968328,15.955,NA,42.2362,245.35091,3.1,57818,13.18258,0.777,25520,75.52,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Tertiary Industry,115.759,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Total,245.351,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Primary Industry,24.035,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Secondary Industry,105.557,126.55,43.83,132000
NA,Jilin,19.5988,26.14607545,70.3147,93.80425269,289.608,330.97,35.2412,1477.68,6.9,53868,101.67618,18.44246,26530.41661,613.398,126.378,358.609,87.297,69.07610502,39.275,45.462,17.15,13.149977,11.2434754,0.4370554,63.759,24.975,27.259,NA,2016,      220000,220000,4478.325,13182.58,Tertiary Industry,115.759,126.55,43.83,132000
NA,Jilin,21.3675,32.14442435,73.2648,110.2168195,319.327,368.57,32.5014,1494.453,5.3,54838,91.01378,18.52995,28318.74937,NA,10.487,40.122,5.62557,53.64327262,2.35726,2.14795,NA,NA,1.31,NA,2.78652,1.74163,1.40465,0.108,2017,      220000,220000,4768.517,6417.66,Total,220.885,126.55,43.83,132000
