Carbon Emissions,Statistical_Division_Code,Province.Code,Region,year,Province.x,Debt Ratio(%),Wide Range Debt Ratio(%),Debt Asset Ratio(%),Wide Range Debt Asset Ratio(%),"Balance of Municipal Bonds(CNY,B)","Limitation of Municipal Bonds(CNY,B)",Fiscal Self-sufficiency(%),"GDP(CNY,B)",Growth Rate of GDP(%),Per capita GDP(CNY),"Fixed Asset Investment(CNY,B)","Total Value of Imports and Exports(CNY,B)",Per Capita Disposable Income(CNY),"Industrial Increase Volume(CNY,B)","Budget Revenue(CNY,B)","Budget Expenditure(CNY,B)","Tax Revenue(CNY,B)",Share of Tax Revenue(%),"Revenue of Government-Managed Funds(CNY,B)","Expenditure of Government-Managed Funds(CNY,B)","Issuance（LGFV Bond）(CNY,B)","Net Financing（LGFV Bond）(CNY,B)","Issuance（Non-Standard Financing）(CNY,B)","Net Financing（Non-Standard Financing）(CNY,B)","Issuance(General Bond)(CNY,B)","Net Financing(General Bond)(CNY,B)","Issuance (Special Bond)(CNY,B)","Net Financing (Special Bond)(CNY,B)",Annual_Real_Estate_Investment,Annual_Avg_Property_Price,Province.y,Longitude,Latitude,Post Code
12.82837052,421000,420000,Jingzhou,2016,Hubei,NA,NA,NA,NA,NA,NA,30.0097,172.675,7.3,30305,15.15263,1.126,27666,NA,11.54489,38.4705,7.628,66.07252213,9.248,30.651,NA,NA,1.634,NA,7.0785,1.0529,NA,NA,NA,15153,Hubei,112.18,30.35,434020
12.98979109,421000,420000,Jingzhou,2017,Hubei,14.1022,32.43196461,62.29,120.567284,27.107,NA,30.1979,192.218,7.5,36688,23.812,1.42179,29973,NA,12.24963,40.56447,8.381,68.41839305,8.19,10.766,NA,NA,1.3842308,NA,2.77329,1.80004,NA,NA,NA,23811.56,Hubei,112.23,30.33,434000
12.98979109,421000,420000,Jingzhou,2017,Hubei,14.1022,32.43196461,62.29,120.567284,27.107,NA,30.1979,192.218,7.5,36688,23.812,1.42179,29973,NA,12.24963,40.56447,8.381,68.41839305,8.19,10.766,NA,NA,1.3842308,NA,2.77329,1.80004,NA,NA,NA,23811.56,Hubei,112.18,30.35,434020
17.75956515,421000,420000,Jingzhou,2018,Hubei,15.235900000000001,37.4171277,85.79,210.6789366,31.724,34.379,31.0065,208.2184,7.5,41143,19.451,1.821,32590,NA,13.43147,43.31818,9.28694,69.14313921,23.36689,26.45974,NA,NA,0.11,-0.94,3.32174,2.1364899999999998,NA,NA,NA,19451.16,Hubei,112.23,30.33,434000
17.75956515,421000,420000,Jingzhou,2018,Hubei,15.235900000000001,37.4171277,85.79,210.6789366,31.724,34.379,31.0065,208.2184,7.5,41143,19.451,1.821,32590,NA,13.43147,43.31818,9.28694,69.14313921,23.36689,26.45974,NA,NA,0.11,-0.94,3.32174,2.1364899999999998,NA,NA,NA,19451.16,Hubei,112.18,30.35,434020
18.76521578,421000,420000,Jingzhou,2019,Hubei,16.3888,39.61376991,129.02,308.0728076,41.242,43.15,28.479,251.6482,7.5,45097,27.06809,1.697,35910,NA,13.94246,48.957,9.92286,71.17008046,18.02403,23.63367,NA,NA,0.1753889,NA,5.98715,2.93015,NA,NA,NA,27068.09,Hubei,112.23,30.33,434000
18.76521578,421000,420000,Jingzhou,2019,Hubei,16.3888,39.61376991,129.02,308.0728076,41.242,43.15,28.479,251.6482,7.5,45097,27.06809,1.697,35910,NA,13.94246,48.957,9.92286,71.17008046,18.02403,23.63367,NA,NA,0.1753889,NA,5.98715,2.93015,NA,NA,NA,27068.09,Hubei,112.18,30.35,434020
14.06659507,421100,420000,Huanggang,2016,Hubei,3.74,12.06539802,28.02,86.26190668,6.45,NA,27.173,172.617,7.6,27373,26.573,0.70634,24796,NA,11.95244,43.9865,7.45909,62.40642078,12.19139,7.43879,NA,NA,0.4939984,NA,NA,NA,NA,NA,NA,26573,Hubei,114.87,30.45,438000
NA,421100,420000,Huanggang,2017,Hubei,3.51,13.84081615,24.24,120.5145564,6.739,NA,29.4214,192.183,7.6,30356,28.433,0.80607,26884,NA,13.3332,45.31799,8.43728,63.2802328,8.73857,11.29846,NA,NA,1.1013,NA,NA,NA,NA,NA,NA,28432.76,Hubei,114.87,30.45,438000
NA,421100,420000,Huanggang,2018,Hubei,16.42,28.35789631,255.9,414.493505,35.621,38.56723,28.8524,203.5203,7.2,32124,23.866,0.94171,28978,NA,13.924,48.2595,9.258,66.48951451,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,23866.14,Hubei,114.87,30.45,438000
NA,421100,420000,Huanggang,2019,Hubei,17.29,28.25718698,284.07,170.0801476,40.168,44.821,26.4132,232.2734,6.7998,36685,26.81588,1.029078,31812,NA,14.14,53.53374,10.002,70.73550212,24.45,NA,NA,NA,0.30105,-0.09925,NA,NA,NA,NA,NA,26815.88,Hubei,114.87,30.45,438000
16.82955697,421200,420000,Xianning,2016,Hubei,12.05,13.97761318,57.04,61.22491189,13.346,16.11,38.5569,110.793,7.6,44027,5.69908,0.42941,25839,181.591,8.33398,21.61477,5.00141,60.01226305,1.896,2.472,NA,NA,0.3463924,NA,2.6809,0.49362,NA,NA,NA,5699,Hubei,114.32,29.85,437000
24.07794617,421200,420000,Xianning,2017,Hubei,13.2272,17.11639775,66.53,86.08597998,16.3337528,18.54541,38.6135,123.486,8.1,48798,6.274,0.50551,28053,185.33,8.76961,22.71124,5.422,61.82715081,NA,NA,NA,NA,0.1281146,0.1150786,2.13351,0.6933,NA,NA,3185.894,6273.73,Hubei,114.32,29.85,437000
23.97130581,421200,420000,Xianning,2018,Hubei,13.4618,25.57133727,68.96,131.003264,18.34056,20.22029,36.771,136.2417,8.5,53655,6.592,0.555,30337,191.919,9.13186,24.83444,6.217,68.08032537,NA,NA,NA,NA,0.1954034,-0.0045966,2.11809,1.12138,NA,NA,3963.42,6591.59,Hubei,114.32,29.85,437000
25.77679167,421200,420000,Xianning,2019,Hubei,13.5609,31.16367174,73.07,167.9111592,21.62943,23.49803,33.76,159.4981,8.1002,62650,5.44153,0.91,33191,204.508,9.46224,28.02677,6.671,70.50127665,NA,NA,NA,NA,0.15,0.0846158,NA,NA,NA,NA,NA,5441.53,Hubei,114.32,29.85,437000
3.39401971,421300,420000,Suizhou,2016,Hubei,10.1208,10.12083128,149.51,149.5979394,8.62477,NA,30.7093,85.218,8,38801,2.4045,1.40068,24799,NA,4.55489,14.83228,2.92646,64.24875244,1.15883,1.63602,NA,NA,0.495,NA,NA,NA,NA,NA,NA,2405,Hubei,113.37,31.72,441300
3.547265368,421300,420000,Suizhou,2017,Hubei,11.732,12.55359944,175.54,187.8319627,10.97787,12.40904,31.7662,93.572,6.8,42414,3.804,1.30403,26959,NA,4.85962,15.29807,3.25309,66.94124232,1.32821,3.63152,NA,NA,0.5,NA,NA,NA,NA,NA,NA,3803.83,Hubei,113.37,31.72,441300
4.377492774,421300,420000,Suizhou,2018,Hubei,11.3494,12.10308859,177.07,188.8281407,11.47635,12.60358,30.7392,101.1185,7.8,45681,3.995,1.00134,29237,NA,4.73803,15.41363,3.61761,76.35261913,1.71032,2.13441,NA,NA,NA,NA,NA,NA,NA,NA,NA,3995.34,Hubei,113.37,31.72,441300
4.784705991,421300,420000,Suizhou,2019,Hubei,11.0042,11.67762386,164.79,174.8766657,12.78937,14.17445,31.0798,116.2229,7.8001,52380,5.76706,0.89302,31961,NA,4.91012,15.79845,3.76709,76.72093554,2.77647,3.77612,NA,NA,0.0501674,NA,NA,NA,NA,NA,NA,5767.06,Hubei,113.37,31.72,441300
NA,422800,420000,Enshi,2016,Hubei,25.8257,25.82574419,NA,186.4432226,19,20.48,22.4548,73.57,7.9,22050,4.71747,0.543052,24410,NA,7.191,32.02436,5.14437,71.53900709,2.82174,4.3517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hubei,109.47,30.3,445000
NA,422800,420000,Enshi,2017,Hubei,28.5411,35.21310984,176.7,218.0090978,22.868,24.643,22.0218,80.123,6.2,23892,5.32727,0.5324567,26766,NA,7.49298,34.02534,5.373,71.70711786,5.41159,7.28673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hubei,109.47,30.3,445000
NA,422800,420000,Enshi,2018,Hubei,23.7306,30.84779777,51.3,66.68552172,25.68388,26.97826,20.4741,108.231,6.2,25848,6.18049,0.087862,28918,NA,8.02098,39.17632,6.09639,76.00555044,4.65722,5.58215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hubei,109.47,30.3,445000
NA,422800,420000,Enshi,2019,Hubei,25.4256,31.90407341,47.01,58.99189385,29.47753,30.92731,18.0806,115.9365,6.5999,34259,7.09483,0.089659,31561,NA,8.06467,44.60402,6.02433,74.70026672,9.16888,8.01604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hubei,109.47,30.3,445000
NA,429000,420000,NA,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,429000,420000,NA,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,429000,420000,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,429000,420000,NA,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29.50377177,430100,430000,Changsha,2016,Hunan,5.02,72.03913225,43.91,637.3712327,46.927,NA,71.4108,945.53613,9.4,123265,126.66341,11.24059,43294.06,325.30272,74.36954,104.14331,47.53166,63.91280624,30.95416,30.04532,NA,NA,8.894111,8.360766,14.52249,2.87073,50.54767,0.471,6157.01,126054.75,Hunan,112.93,28.23,410000
29.50377177,430100,430000,Changsha,2016,Hunan,5.02,72.03913225,43.91,637.3712327,46.927,NA,71.4108,945.53613,9.4,123265,126.66341,11.24059,43294.06,325.30272,74.36954,104.14331,47.53166,63.91280624,30.95416,30.04532,NA,NA,8.894111,8.360766,14.52249,2.87073,50.54767,0.471,6157.01,126054.75,Hunan,113.07,28.25,410100
31.53546361,430100,430000,Changsha,2017,Hunan,14.8556,92.36105458,47.33,818.8133987,156.511,NA,67.6765,1053.55072,9,131207,149.34441,13.88604,46948.348,353.32603,80.03456,118.26043,56.8298,71.00657516,35.97056,32.84259,NA,NA,6.1444304,5.4638736,10.94757,4.05177,14.05805,0,7280.43,148969.06,Hunan,112.93,28.23,410000
31.53546361,430100,430000,Changsha,2017,Hunan,14.8556,92.36105458,47.33,818.8133987,156.511,NA,67.6765,1053.55072,9,131207,149.34441,13.88604,46948.348,353.32603,80.03456,118.26043,56.8298,71.00657516,35.97056,32.84259,NA,NA,6.1444304,5.4638736,10.94757,4.05177,14.05805,0,7280.43,148969.06,Hunan,113.07,28.25,410100
29.82657856,430100,430000,Changsha,2018,Hunan,13.9239,96.84655119,103.27,718.284765,153.21,153.31,67.6287,1100.34116,8.5,136920,150.8719,19.37972559,50792,NA,87.97072,130.07895,61.61338,70.03850827,59.81591,66.06264,NA,NA,3.335650581,2.624320581,7.764,1.485,17.29295,9.457,7780.63,150076.09,Hunan,112.93,28.23,410000
29.82657856,430100,430000,Changsha,2018,Hunan,13.9239,96.84655119,103.27,718.284765,153.21,153.31,67.6287,1100.34116,8.5,136920,150.8719,19.37972559,50792,NA,87.97072,130.07895,61.61338,70.03850827,59.81591,66.06264,NA,NA,3.335650581,2.624320581,7.764,1.485,17.29295,9.457,7780.63,150076.09,Hunan,113.07,28.25,410100
32.45383721,430100,430000,Changsha,2019,Hunan,15.7531,106.8036506,100.51,681.4264719,182.33,182.38,66.6369,1157.422,8.1,139876.5068,167.29645,28.98697178,55211,NA,95.0229,142.5981,66.54069,70.02595164,85.92141,94.59393,NA,NA,11.8647847,11.4202847,9.48159,3.97054,43.79528,20.8534,8225.84,166840.29,Hunan,112.93,28.23,410000
32.45383721,430100,430000,Changsha,2019,Hunan,15.7531,106.8036506,100.51,681.4264719,182.33,182.38,66.6369,1157.422,8.1,139876.5068,167.29645,28.98697178,55211,NA,95.0229,142.5981,66.54069,70.02595164,85.92141,94.59393,NA,NA,11.8647847,11.4202847,9.48159,3.97054,43.79528,20.8534,8225.84,166840.29,Hunan,113.07,28.25,410100
NA,430200,430000,Zhuzhou,2016,Hunan,18.71,67.06814382,155.37,557.0698194,46.547,NA,53.8366,248.845,7.9,62081,26.91955,1.7588588,36828.11251,108.49,21.81616,40.52291,10.53196,48.27595691,7.98361,8.0761,NA,NA,4.5668499,3.1531799,11.50332,2.061,11.88595,0.243,3899.55,26919.55,Hunan,113.13,27.83,412000
NA,430200,430000,Zhuzhou,2016,Hunan,18.71,67.06814382,155.37,557.0698194,46.547,NA,53.8366,248.845,7.9,62081,26.91955,1.7588588,36828.11251,108.49,21.81616,40.52291,10.53196,48.27595691,7.98361,8.0761,NA,NA,4.5668499,3.1531799,11.50332,2.061,11.88595,0.243,3899.55,26919.55,Hunan,113.13,27.72,412000
NA,430200,430000,Zhuzhou,2017,Hunan,17.6344,74.63337654,142.2,601.8424347,44.6152017,NA,50.1235,253.001,8,62953,31.25703,2.1889099,39786.56269,NA,22.40927,44.70811,11.63716,51.93011642,8.72964,7.62983,NA,NA,7.1124819,2.9756863,4.12512,1.69622,5.24992,-2.89893,4696.88,31257.03,Hunan,113.13,27.83,412000
NA,430200,430000,Zhuzhou,2017,Hunan,17.6344,74.63337654,142.2,601.8424347,44.6152017,NA,50.1235,253.001,8,62953,31.25703,2.1889099,39786.56269,NA,22.40927,44.70811,11.63716,51.93011642,8.72964,7.62983,NA,NA,7.1124819,2.9756863,4.12512,1.69622,5.24992,-2.89893,4696.88,31257.03,Hunan,113.13,27.72,412000
NA,430200,430000,Zhuzhou,2018,Hunan,21.6367,77.81762184,132.9,478.336891,56.93773,56.99886,41.4928,263.154,7.8,65442,39.95693,2.745833866,42867,NA,18.93222,45.6277,12.68805,67.01828946,23.38698,19.59952,NA,NA,4.85433,2.1512505,3.7555,1.292,8.88121,3.41,5914.59,39956.93,Hunan,113.13,27.83,412000
NA,430200,430000,Zhuzhou,2018,Hunan,21.6367,77.81762184,132.9,478.336891,56.93773,56.99886,41.4928,263.154,7.8,65442,39.95693,2.745833866,42867,NA,18.93222,45.6277,12.68805,67.01828946,23.38698,19.59952,NA,NA,4.85433,2.1512505,3.7555,1.292,8.88121,3.41,5914.59,39956.93,Hunan,113.13,27.72,412000
NA,430200,430000,Zhuzhou,2019,Hunan,23.4684,82.93401924,140.35,495.741421,70.47855,70.54784,38.3977,300.3131062,7.9,74617.51342,40.28645,2.93382,46553,NA,20.09647,52.33776,13.34604,66.40987198,29.73558,25.76026,NA,NA,4.0081663,-0.1155147,NA,NA,0.00814,-9.53913,6111.44,40286.45,Hunan,113.13,27.83,412000
NA,430200,430000,Zhuzhou,2019,Hunan,23.4684,82.93401924,140.35,495.741421,70.47855,70.54784,38.3977,300.3131062,7.9,74617.51342,40.28645,2.93382,46553,NA,20.09647,52.33776,13.34604,66.40987198,29.73558,25.76026,NA,NA,4.0081663,-0.1155147,NA,NA,0.00814,-9.53913,6111.44,40286.45,Hunan,113.13,27.72,412000
42.25485522,430300,430000,Xiangtan,2016,Hunan,15.6397,67.78033473,210.84,913.6928006,29.196,28.589,48.5373,186.679,8.4,65946,12.96088,2.1498581,31607.07095,NA,12.53538,25.82628,6.10915,48.73525972,1.297,1.45,NA,NA,11.4476832,11.1913332,4.701,1.067,8.239,0.108,3883.99,12960.88,Hunan,112.93,27.83,411100
42.25485522,430300,430000,Xiangtan,2016,Hunan,15.6397,67.78033473,210.84,913.6928006,29.196,28.589,48.5373,186.679,8.4,65946,12.96088,2.1498581,31607.07095,NA,12.53538,25.82628,6.10915,48.73525972,1.297,1.45,NA,NA,11.4476832,11.1913332,4.701,1.067,8.239,0.108,3883.99,12960.88,Hunan,112.95,27.78,411200
44.07138731,430300,430000,Xiangtan,2017,Hunan,9.914,70.12923224,115.87,819.620557,19.88,NA,45.0324,200.525,8.3,70481,17.28505,2.7377373,34167.28649,NA,12.66019,28.11352,7.00118,55.30074983,4.43134,3.00728,NA,NA,6.858,-1.76555,3.834,1.753,6.394,0,4633.89,17285.05,Hunan,112.93,27.83,411100
44.07138731,430300,430000,Xiangtan,2017,Hunan,9.914,70.12923224,115.87,819.620557,19.88,NA,45.0324,200.525,8.3,70481,17.28505,2.7377373,34167.28649,NA,12.66019,28.11352,7.00118,55.30074983,4.43134,3.00728,NA,NA,6.858,-1.76555,3.834,1.753,6.394,0,4633.89,17285.05,Hunan,112.95,27.78,411200
NA,430300,430000,Xiangtan,2018,Hunan,17.4339,91.87952697,164.45,866.6645184,37.681,37.725,41.0648,216.136,7.8,75609,23.99256,3.415185635,36866,NA,12.62598,30.74651,8.02729,63.57755992,10.12933,8.76232,NA,NA,2.2635,-3.8155,3.358,0.743,6.673,2.554,5207.16,23992.56,Hunan,112.93,27.83,411100
NA,430300,430000,Xiangtan,2018,Hunan,17.4339,91.87952697,164.45,866.6645184,37.681,37.725,41.0648,216.136,7.8,75609,23.99256,3.415185635,36866,NA,12.62598,30.74651,8.02729,63.57755992,10.12933,8.76232,NA,NA,2.2635,-3.8155,3.358,0.743,6.673,2.554,5207.16,23992.56,Hunan,112.95,27.78,411200
NA,430300,430000,Xiangtan,2019,Hunan,23.2118,89.2755366,247.56,952.131214,52.40367,52.40367,36.4883,225.7625786,7.6,78575.30927,26.81991,3.47056,39890,NA,11.55171,31.65869,7.54972,65.35586506,9.35566,9.75571,NA,NA,0.5215,-8.588866,NA,NA,NA,NA,5510.56,26819.91,Hunan,112.93,27.83,411100
NA,430300,430000,Xiangtan,2019,Hunan,23.2118,89.2755366,247.56,952.131214,52.40367,52.40367,36.4883,225.7625786,7.6,78575.30927,26.81991,3.47056,39890,NA,11.55171,31.65869,7.54972,65.35586506,9.35566,9.75571,NA,NA,0.5215,-8.588866,NA,NA,NA,NA,5510.56,26819.91,Hunan,112.95,27.78,411200
NA,430400,430000,Hengyang,2016,Hunan,7.54,27.79969806,57.83,213.2814506,21.622,NA,37.9426,286.857,7.9,39233,15.08431,2.6727061,28848.10412,NA,20.46698,53.94202,8.79112,42.95269747,16.92276,13.85163,NA,NA,2.3349934,2.2989334,11.91614,2.3679,11.14708,0.135,3499.88,15084.31,Hunan,112.57,26.9,421000
NA,430400,430000,Hengyang,2016,Hunan,7.54,27.79969806,57.83,213.2814506,21.622,NA,37.9426,286.857,7.9,39233,15.08431,2.6727061,28848.10412,NA,20.46698,53.94202,8.79112,42.95269747,16.92276,13.85163,NA,NA,2.3349934,2.2989334,11.91614,2.3679,11.14708,0.135,3499.88,15084.31,Hunan,112.37,26.97,421200
NA,430400,430000,Hengyang,2017,Hunan,15.4341,41.72365533,123.21,333.0902083,45.091,NA,30.6186,292.152,8.4,40321,17.39429,4.4866575,31300.09892,NA,16.24102,53.04298,9.07396,55.87062882,20.34862,18.14678,NA,NA,1.81805,-2.05191,7.44648,3.43314,3.924,-0.012,3974.22,17394.29,Hunan,112.57,26.9,421000
NA,430400,430000,Hengyang,2017,Hunan,15.4341,41.72365533,123.21,333.0902083,45.091,NA,30.6186,292.152,8.4,40321,17.39429,4.4866575,31300.09892,NA,16.24102,53.04298,9.07396,55.87062882,20.34862,18.14678,NA,NA,1.81805,-2.05191,7.44648,3.43314,3.924,-0.012,3974.22,17394.29,Hunan,112.37,26.97,421200
NA,430400,430000,Hengyang,2018,Hunan,17.0179,43.27227838,159.8,325.7979378,51.837,64.817,30.3583,304.603,8.3,42163,25.31269,4.208197575,33741,NA,16.13489,53.1482,10.33714,64.06700015,24.17921,19.79699,NA,NA,NA,NA,5.24426,1.54604,5.991,2.806,4862.09,25312.69,Hunan,112.57,26.9,421000
NA,430400,430000,Hengyang,2018,Hunan,17.0179,43.27227838,159.8,325.7979378,51.837,64.817,30.3583,304.603,8.3,42163,25.31269,4.208197575,33741,NA,16.13489,53.1482,10.33714,64.06700015,24.17921,19.79699,NA,NA,NA,NA,5.24426,1.54604,5.991,2.806,4862.09,25312.69,Hunan,112.37,26.97,421200
NA,430400,430000,Hengyang,2019,Hunan,19.6689,44.94328421,180.23,344.4296504,66.337,71.871,28.3661,337.2677829,8.1,46378.95804,29.09171,5.34043,36542,NA,17.02028,60.00208,11.86845,69.73122651,26.90016,24.29557,NA,NA,0.19,-1.58,NA,NA,NA,NA,4829.74,29091.71,Hunan,112.57,26.9,421000
NA,430400,430000,Hengyang,2019,Hunan,19.6689,44.94328421,180.23,344.4296504,66.337,71.871,28.3661,337.2677829,8.1,46378.95804,29.09171,5.34043,36542,NA,17.02028,60.00208,11.86845,69.73122651,26.90016,24.29557,NA,NA,0.19,-1.58,NA,NA,NA,NA,4829.74,29091.71,Hunan,112.37,26.97,421200
17.00740517,430500,430000,Shaoyang,2016,Hunan,9.77,30.48696438,114.95,360.8526725,14.948,NA,20.4393,153.026,8,20987,14.57223,1.3051115,22996.34713,NA,9.68474,47.38295,4.34855,44.90105052,3.2318,4.37821,NA,NA,0.7195784,NA,NA,NA,5.57007,0.051,2953.14,14572.23,Hunan,111.47,27.25,422000
17.00740517,430500,430000,Shaoyang,2016,Hunan,9.77,30.48696438,114.95,360.8526725,14.948,NA,20.4393,153.026,8,20987,14.57223,1.3051115,22996.34713,NA,9.68474,47.38295,4.34855,44.90105052,3.2318,4.37821,NA,NA,0.7195784,NA,NA,NA,5.57007,0.051,2953.14,14572.23,Hunan,111.27,27,422100
12.80611899,430500,430000,Shaoyang,2017,Hunan,7.27,31.63923272,86.82,377.715758,11.836,NA,19.0983,162.753,8.1,22148,16.92529,1.6948459,25029.17401,NA,9.75525,51.07924,4.89386,50.16642321,3.8777,4.32043,NA,NA,4.3504477,4.1035477,6.22679,3.03627,2.334,0,3470.56,16925.29,Hunan,111.47,27.25,422000
12.80611899,430500,430000,Shaoyang,2017,Hunan,7.27,31.63923272,86.82,377.715758,11.836,NA,19.0983,162.753,8.1,22148,16.92529,1.6948459,25029.17401,NA,9.75525,51.07924,4.89386,50.16642321,3.8777,4.32043,NA,NA,4.3504477,4.1035477,6.22679,3.03627,2.334,0,3470.56,16925.29,Hunan,111.27,27,422100
NA,430500,430000,Shaoyang,2018,Hunan,21.6206,43.98651234,200.27,407.4530996,38.542,38.591,17.1914,178.265,7.6,24178,18.8606,2.286054172,27167,NA,9.42359,54.81565,5.66801,60.14703526,9.82097,8.78644,NA,NA,NA,NA,6.85323,2.69364,5.18979,1.356,3926.58,18860.6,Hunan,111.47,27.25,422000
NA,430500,430000,Shaoyang,2018,Hunan,21.6206,43.98651234,200.27,407.4530996,38.542,38.591,17.1914,178.265,7.6,24178,18.8606,2.286054172,27167,NA,9.42359,54.81565,5.66801,60.14703526,9.82097,8.78644,NA,NA,NA,NA,6.85323,2.69364,5.18979,1.356,3926.58,18860.6,Hunan,111.27,27,422100
NA,430500,430000,Shaoyang,2019,Hunan,21.1059,43.0238401,194.61,396.7157306,45.43,45.437,17.6965,215.2476683,8,29339.28554,21.88013,3.75672,29503,NA,10.29374,58.16831,6.34012,61.59199669,13.04988,13.21811,NA,NA,1.1044103,0.2783489,5.38929,1.59107,8.61115,5.10497,4193.54,21880.13,Hunan,111.47,27.25,422000
NA,430500,430000,Shaoyang,2019,Hunan,21.1059,43.0238401,194.61,396.7157306,45.43,45.437,17.6965,215.2476683,8,29339.28554,21.88013,3.75672,29503,NA,10.29374,58.16831,6.34012,61.59199669,13.04988,13.21811,NA,NA,1.1044103,0.2783489,5.38929,1.59107,8.61115,5.10497,4193.54,21880.13,Hunan,111.27,27,422100
26.63295762,430600,430000,Yueyang,2016,Hunan,NA,NA,NA,NA,NA,38.007,35.275,310.087,7.8,54832,13.295,1.4865512,27546.29431,NA,15.20433,43.10233,7.02901,46.23031728,3.58434,4.12787,NA,NA,4.0377927,3.0110927,9.5326,1.71095,9.61134,0.169,3884.84,13295,Hunan,113.12,29.37,414000
26.63295762,430600,430000,Yueyang,2016,Hunan,NA,NA,NA,NA,NA,38.007,35.275,310.087,7.8,54832,13.295,1.4865512,27546.29431,NA,15.20433,43.10233,7.02901,46.23031728,3.58434,4.12787,NA,NA,4.0377927,3.0110927,9.5326,1.71095,9.61134,0.169,3884.84,13295,Hunan,113.12,29.15,414100
33.57415871,430600,430000,Yueyang,2017,Hunan,13.4434,60.67382529,170.49,769.4341015,41.94,42.507,31.1081,311.974,7,54663,15.4007,2.2733899,30009.34574,NA,15.21375,48.906,7.89409,51.8878646,9.387,7.377,NA,NA,6.5112,NA,8.96368,4.35412,5.16511,0,4817.69,15400.7,Hunan,113.12,29.37,414000
33.57415871,430600,430000,Yueyang,2017,Hunan,13.4434,60.67382529,170.49,769.4341015,41.94,42.507,31.1081,311.974,7,54663,15.4007,2.2733899,30009.34574,NA,15.21375,48.906,7.89409,51.8878646,9.387,7.377,NA,NA,6.5112,NA,8.96368,4.35412,5.16511,0,4817.69,15400.7,Hunan,113.12,29.15,414100
32.82737732,430600,430000,Yueyang,2018,Hunan,14.3456,62.36073072,122.89,534.2077262,48.93304,48.95435,27.0591,341.101,8.3,59165,20.01627,3.120747329,32425,NA,14.38908,53.17647,9.17469,63.76147745,25.42934,20.45706,NA,NA,NA,NA,4.43593,1.79647,4.2832,3.125,5548.47,20016.27,Hunan,113.12,29.37,414000
32.82737732,430600,430000,Yueyang,2018,Hunan,14.3456,62.36073072,122.89,534.2077262,48.93304,48.95435,27.0591,341.101,8.3,59165,20.01627,3.120747329,32425,NA,14.38908,53.17647,9.17469,63.76147745,25.42934,20.45706,NA,NA,NA,NA,4.43593,1.79647,4.2832,3.125,5548.47,20016.27,Hunan,113.12,29.15,414100
NA,430600,430000,Yueyang,2019,Hunan,14.5334,63.4167365,139.53,608.863528,54.94213,55.02435,28.2068,378.04066,8,65357.46689,20.53807,4.78295,35116,NA,15.01827,53.24337,9.61417,64.01649458,24.3569,20.45706,NA,NA,4.296277346,1.018187446,4.94143,1.66531,4.82687,3.66867,5798.69,20538.07,Hunan,113.12,29.37,414000
NA,430600,430000,Yueyang,2019,Hunan,14.5334,63.4167365,139.53,608.863528,54.94213,55.02435,28.2068,378.04066,8,65357.46689,20.53807,4.78295,35116,NA,15.01827,53.24337,9.61417,64.01649458,24.3569,20.45706,NA,NA,4.296277346,1.018187446,4.94143,1.66531,4.82687,3.66867,5798.69,20538.07,Hunan,113.12,29.15,414100
20.95621502,430700,430000,Changde,2016,Hunan,NA,NA,NA,NA,NA,NA,33.9447,295.382,8,50543,13.99557,0.7334046,26532,96.2213,15.718,46.30473,8.964,57.03015651,2.376,2.521,NA,NA,11.04475479,9.443927194,4.94143,NA,NA,NA,4138.92,13995.57,Hunan,111.68,29.05,415000
23.78858037,430700,430000,Changde,2017,Hunan,NA,NA,NA,NA,NA,NA,33.3276,309.985,8.3,53038,19.54758,1.1337268,28735.30914,98.21289,16.347,49.0495,10.099,61.77891968,4.90235,3.86533,NA,NA,7.7324108,6.2341778,7.16,2.75854,0.573,-4e-5,4785.72,19547.58,Hunan,111.68,29.05,415000
23.94188619,430700,430000,Changde,2018,Hunan,14.736,51.10500889,167.83,582.0435581,50.017,50.227,31.8159,339.42,8.2,58160,27.90614,1.527189297,31126,100.58317,17.439,54.8122,11.331,64.97505591,12.131,10.199,NA,NA,6.4020596,4.5008346,6.123,1.695,4.236,2.265,5061.93,27906.14,Hunan,111.68,29.05,415000
